202132143741,24.8151,31.74643,4.761971
202132143748,24.84728,31.75406,4.777025
202132143754,24.87946,31.74643,4.766989
20213214380,24.83656,31.75406,4.772007
20213214386,24.82583,31.74643,4.782043
202132143812,24.87946,31.75406,4.782043
202132143818,24.84728,31.74643,4.766989
202132143824,24.87946,31.7388,4.772007
202132143830,24.9009,31.70828,4.772007
202132143836,24.9009,31.6854,4.777025
202132143842,24.86873,31.67014,4.766989
202132143848,24.89018,31.67777,4.772007
202132143854,24.84728,31.66251,4.772007
20213214390,24.82583,31.67014,4.782043
20213214397,24.79366,31.70828,4.766989
202132143913,24.79366,31.7388,4.777025
202132143919,24.75075,31.78458,4.777025
202132143925,24.79366,31.83035,4.772007
202132143931,24.8151,31.86087,4.766989
202132143937,24.8151,31.8685,4.777025
202132143943,24.78293,31.87613,4.777025
202132143949,24.7722,31.89902,4.772007
202132143955,24.80438,31.92191,4.766989
20213214401,24.78293,31.92954,4.766989
20213214407,24.84728,31.94479,4.772007
202132144013,24.80438,31.95242,4.777025
202132144019,24.8151,31.97531,4.766989
202132144025,24.78293,32.01346,4.792079
202132144031,24.7722,32.02872,4.772007
202132144037,24.79366,32.02109,4.766989
202132144043,24.82583,32.02872,4.761971
202132144050,24.79366,32.02109,4.772007
202132144056,24.79366,32.00583,4.782043
20213214412,24.8151,31.9982,4.772007
20213214418,24.78293,31.97531,4.766989
202132144114,24.76148,32.01346,4.777025
202132144120,24.82583,32.02872,4.782043
202132144126,24.80438,32.03635,4.772007
202132144132,24.79366,32.05924,4.772007
202132144138,24.75075,32.07449,4.777025
202132144144,24.75075,32.08975,4.766989
202132144150,24.78293,32.08975,4.766989
202132144156,24.80438,32.07449,4.766989
20213214422,24.82583,32.04398,4.772007
20213214428,24.82583,32.04398,4.772007
202132144214,24.82583,32.02872,4.761971
202132144220,24.82583,32.02109,4.772007
202132144227,24.82583,32.02109,4.772007
202132144233,24.84728,32.02109,4.772007
202132144239,24.82583,32.02109,4.766989
202132144245,24.82583,32.02109,4.766989
202132144251,24.80438,32.02109,4.746918
202132144257,24.84728,32.03635,4.777025
20213214433,24.87946,32.00583,4.766989
20213214439,24.89018,31.98294,4.772007
202132144315,24.91163,31.96005,4.772007
202132144321,24.9009,31.95242,4.766989
202132144327,24.89018,31.92954,4.766989
202132144333,24.91163,31.89902,4.772007
202132144339,24.91163,31.90665,4.777025
202132144345,24.94381,31.89902,4.777025
202132144351,24.93308,31.8685,4.772007
202132144357,24.95453,31.84561,4.772007
20213214443,24.95453,31.83035,4.761971
202132144410,24.95453,31.82272,4.766989
202132144416,24.96526,31.80747,4.777025
202132144422,24.94381,31.81509,4.777025
202132144428,24.95453,31.84561,4.772007
202132144434,24.94381,31.86087,4.772007
202132144440,24.91163,31.89902,4.772007
202132144446,24.96526,31.92191,4.766989
202132144452,24.93308,31.92954,4.777025
202132144458,24.91163,31.92954,4.777025
20213214454,24.91163,31.92954,4.766989
202132144510,24.86873,31.93717,4.777025
202132144516,24.94381,31.96005,4.766989
202132144522,24.9009,31.98294,4.772007
202132144528,24.87946,32.02109,4.772007
202132144535,24.92236,32.04398,4.772007
202132144541,24.87946,32.04398,4.772007
202132144547,24.93308,32.06686,4.772007
202132144553,24.92236,32.04398,4.766989
202132144559,24.91163,32.02872,4.777025
20213214465,24.89018,32.03635,4.772007
202132144611,24.94381,32.06686,4.772007
202132144617,24.97598,32.05161,4.761971
202132144623,25.01888,32.02109,4.766989
202132144629,24.99743,32.00583,4.777025
202132144635,24.96526,31.97531,4.772007
202132144641,25.00816,31.96005,4.766989
202132144647,24.95453,31.96005,4.761971
202132144654,24.92236,31.93717,4.772007
20213214470,24.9009,31.93717,4.772007
20213214476,24.9009,31.96005,4.766989
202132144712,24.87946,32.00583,4.772007
202132144718,24.86873,32.10501,4.782043
202132144724,24.83656,32.15079,4.766989
202132144730,24.83656,32.14316,4.766989
202132144736,24.82583,32.1279,4.766989
202132144742,24.84728,32.1279,4.777025
202132144748,24.86873,32.12027,4.772007
202132144754,24.79366,32.05924,4.761971
20213214480,24.75075,32.03635,4.766989
20213214486,24.8151,32.01346,4.777025
202132144812,24.76148,32.00583,4.766989
202132144818,24.80438,32.01346,4.777025
202132144824,24.8151,31.99057,4.772007
202132144830,24.80438,31.97531,4.766989
202132144837,24.80438,31.95242,4.772007
202132144843,24.79366,31.95242,4.772007
202132144849,24.79366,31.95242,4.772007
202132144855,24.8151,31.95242,4.766989
20213214491,24.8151,31.94479,4.772007
20213214497,24.79366,31.94479,4.777025
202132144913,24.84728,31.93717,4.772007
202132144919,24.83656,31.92954,4.766989
202132144925,24.83656,31.91428,4.777025
202132144931,24.83656,31.89139,4.766989
202132144937,24.82583,31.88376,4.772007
202132144943,24.80438,31.88376,4.772007
202132144949,24.7722,31.8685,4.777025
202132144955,24.82583,31.87613,4.766989
20213214501,24.8151,31.87613,4.761971
20213214507,24.83656,31.88376,4.782043
202132145014,24.82583,31.85324,4.777025
202132145020,24.79366,31.87613,4.766989
202132145026,24.83656,31.92954,4.761971
202132145032,24.858,31.93717,4.777025
202132145038,24.87946,31.92954,4.772007
202132145044,24.89018,31.90665,4.746918
202132145050,24.89018,31.89902,4.782043
202132145056,24.86873,31.89902,4.772007
20213214512,24.87946,31.89139,4.761971
20213214518,24.89018,31.89902,4.766989
202132145114,24.858,31.89902,4.772007
202132145120,24.83656,31.90665,4.772007
202132145126,24.79366,31.91428,4.772007
202132145132,24.80438,31.92191,4.761971
202132145138,24.76148,31.94479,4.772007
202132145144,24.75075,31.96005,4.777025
202132145151,24.80438,31.98294,4.772007
202132145157,24.79366,31.97531,4.766989
20213214523,24.76148,31.98294,4.772007
20213214529,24.7293,32.00583,4.766989
202132145215,24.75075,32.02109,4.766989
202132145221,24.76148,32.03635,4.772007
202132145227,24.74003,32.03635,4.777025
202132145233,24.67568,32.03635,4.766989
202132145239,24.7293,32.08212,4.777025
202132145245,24.69713,32.08975,4.772007
202132145251,24.69713,32.10501,4.766989
202132145257,24.69713,32.09738,4.761971
20213214533,24.66496,32.08975,4.772007
20213214539,24.70786,32.11264,4.777025
202132145315,24.75075,32.1279,4.766989
202132145321,24.7722,32.12027,4.772007
202132145328,24.7293,32.08975,4.777025
202132145334,24.74003,32.07449,4.766989
202132145340,24.76148,32.04398,4.772007
202132145346,24.76148,32.02872,4.772007
202132145352,24.76148,32.00583,4.777025
202132145358,24.7722,32.00583,4.761971
20213214544,24.7722,31.98294,4.766989
202132145410,24.74003,31.96005,4.782043
202132145416,24.7293,31.95242,4.772007
202132145422,24.66496,31.96005,4.761971
202132145428,24.63278,31.99057,4.772007
202132145434,24.66496,32.02109,4.772007
202132145440,24.6864,32.02872,4.772007
202132145447,24.70786,32.03635,4.777025
202132145453,24.67568,32.02872,4.772007
202132145459,24.6864,32.00583,4.772007
20213214555,24.70786,32.02109,4.766989
202132145511,24.74003,31.98294,4.772007
202132145517,24.66496,31.97531,4.777025
202132145523,24.71858,31.97531,4.766989
202132145529,24.6435,31.96768,4.761971
202132145535,24.65423,31.98294,4.772007
202132145541,24.6864,32.01346,4.772007
202132145547,24.71858,32.03635,4.766989
202132145553,24.74003,32.04398,4.766989
202132145559,24.76148,32.04398,4.766989
20213214565,24.75075,32.05161,4.772007
202132145611,24.74003,32.07449,4.761971
202132145618,24.74003,32.10501,4.777025
202132145624,24.74003,32.11264,4.777025
202132145630,24.74003,32.11264,4.772007
202132145636,24.75075,32.12027,4.761971
202132145642,24.75075,32.11264,4.772007
202132145648,24.70786,32.11264,4.772007
202132145654,24.70786,32.15079,4.782043
20213214570,24.7722,32.17368,4.766989
20213214576,24.71858,32.18131,4.766989
202132145712,24.75075,32.17368,4.766989
202132145718,24.75075,32.17368,4.772007
202132145724,24.74003,32.15842,4.772007
202132145730,24.76148,32.15079,4.772007
202132145736,24.8151,32.12027,4.766989
202132145742,24.75075,32.08975,4.772007
202132145748,24.7293,32.08212,4.772007
202132145754,24.78293,32.05924,4.777025
20213214581,24.76148,32.05161,4.766989
20213214587,24.74003,32.04398,4.766989
202132145813,24.74003,32.04398,4.772007
202132145819,24.76148,32.04398,4.772007
202132145825,24.70786,32.03635,4.766989
202132145831,24.7293,32.06686,4.766989
202132145837,24.75075,32.08212,4.772007
202132145843,24.78293,32.07449,4.766989
202132145849,24.74003,32.07449,4.772007
202132145855,24.71858,32.07449,4.777025
20213214591,24.7293,32.08975,4.772007
20213214597,24.74003,32.08212,4.761971
202132145913,24.70786,32.08212,4.772007
202132145919,24.69713,32.09738,4.772007
202132145925,24.69713,32.10501,4.761971
202132145931,24.71858,32.11264,4.772007
202132145938,24.74003,32.12027,4.777025
202132145944,24.74003,32.08212,4.772007
202132145950,24.7293,32.07449,4.766989
202132145956,24.69713,32.06686,4.766989
2021321502,24.76148,32.08975,4.772007
2021321508,24.76148,32.08212,4.761971
20213215014,24.7722,32.05924,4.766989
20213215020,24.74003,32.05924,4.766989
20213215026,24.79366,32.04398,4.761971
20213215032,24.80438,32.05924,4.772007
20213215038,24.76148,32.04398,4.766989
20213215044,24.79366,32.02109,4.772007
20213215050,24.8151,32.01346,4.766989
20213215056,24.82583,32.01346,4.772007
2021321512,24.82583,32.00583,4.766989
2021321518,24.87946,32.02872,4.772007
20213215115,24.858,32.02872,4.772007
20213215121,24.87946,32.02872,4.761971
20213215127,24.858,32.02872,4.766989
20213215133,24.83656,32.07449,4.777025
20213215139,24.78293,32.12027,4.777025
20213215145,24.84728,32.18894,4.766989
20213215151,24.87946,32.18131,4.766989
20213215157,24.84728,32.24997,4.777025
2021321523,24.83656,32.31863,4.766989
2021321529,24.84728,32.31863,4.772007
20213215215,24.79366,32.37967,4.777025
20213215221,24.84728,32.42545,4.772007
20213215227,24.82583,32.47122,4.772007
20213215233,24.858,32.48648,4.766989
20213215240,24.89018,32.49411,4.782043
20213215246,24.84728,32.46359,4.766989
20213215252,24.83656,32.41782,4.766989
20213215258,24.83656,32.41019,4.772007
2021321534,24.84728,32.37204,4.772007
20213215310,24.84728,32.33389,4.777025
20213215316,24.84728,32.31863,4.766989
20213215322,24.858,32.27286,4.777025
20213215328,24.84728,32.23471,4.772007
20213215334,24.858,32.22708,4.761971
20213215340,24.79366,32.17368,4.772007
20213215346,24.83656,32.13553,4.772007
20213215352,24.76148,32.13553,4.772007
20213215359,24.82583,32.15842,4.772007
2021321545,24.83656,32.17368,4.772007
20213215411,24.82583,32.15079,4.766989
20213215417,24.82583,32.16605,4.766989
20213215423,24.83656,32.13553,4.772007
20213215429,24.83656,32.11264,4.772007
20213215435,24.8151,32.08212,4.761971
20213215441,24.8151,32.06686,4.772007
20213215447,24.82583,32.05924,4.772007
20213215453,24.86873,32.05924,4.777025
20213215459,24.84728,32.05924,4.766989
2021321555,24.82583,32.02109,4.772007
20213215511,24.83656,32.02872,4.777025
20213215517,24.858,32.02872,4.772007
20213215523,24.858,32.01346,4.766989
20213215529,24.89018,32.00583,4.777025
20213215536,24.89018,31.98294,4.772007
20213215542,24.93308,31.97531,4.761971
20213215548,24.93308,31.96005,4.772007
20213215554,24.92236,31.92954,4.777025
2021321560,24.91163,31.89139,4.772007
2021321566,24.93308,31.91428,4.772007
20213215612,24.89018,31.92191,4.777025
20213215618,24.89018,31.92954,4.761971
20213215624,24.858,31.93717,4.761971
20213215630,24.86873,31.92954,4.772007
20213215636,24.84728,31.93717,4.766989
20213215642,24.8151,31.94479,4.761971
20213215648,24.82583,31.96005,4.777025
20213215654,24.858,31.9982,4.766989
2021321570,24.82583,31.99057,4.761971
2021321576,24.80438,31.98294,4.777025
20213215713,24.84728,31.99057,4.772007
20213215719,24.87946,31.9982,4.766989
20213215725,24.83656,31.98294,4.766989
20213215731,24.87946,31.96768,4.782043
20213215737,24.87946,31.96005,4.761971
20213215743,24.84728,31.95242,4.766989
20213215749,24.89018,31.96768,4.766989
20213215755,24.86873,31.96768,4.777025
2021321581,24.82583,31.9982,4.766989
2021321587,24.86873,32.02872,4.772007
20213215813,24.80438,32.00583,4.772007
20213215819,24.8151,32.04398,4.761971
20213215825,24.7722,32.05924,4.772007
20213215831,24.7722,32.07449,4.777025
20213215837,24.7293,32.11264,4.766989
20213215843,24.75075,32.15079,4.772007
20213215850,24.79366,32.15842,4.777025
20213215856,24.79366,32.16605,4.777025
2021321592,24.82583,32.18131,4.766989
2021321598,24.76148,32.17368,4.777025
20213215914,24.74003,32.20419,4.772007
20213215920,24.75075,32.24997,4.766989
20213215926,24.82583,32.30338,4.777025
20213215932,24.78293,32.35678,4.766989
20213215938,24.8151,32.36441,4.761971
20213215944,24.84728,32.35678,4.772007
20213215950,24.82583,32.34152,4.772007
20213215956,24.82583,32.31101,4.761971
20213215102,24.82583,32.31863,4.766989
20213215108,24.8151,32.33389,4.787061
202132151014,24.78293,32.34152,4.782043
202132151020,24.75075,32.34915,4.761971
202132151027,24.82583,32.34152,4.772007
202132151033,24.78293,32.34152,4.772007
202132151039,24.82583,32.34915,4.772007
202132151045,24.8151,32.34152,4.777025
202132151051,24.82583,32.34915,4.777025
202132151057,24.79366,32.34152,4.756954
20213215113,24.79366,32.34915,4.772007
20213215119,24.82583,32.35678,4.777025
202132151115,24.82583,32.37204,4.772007
202132151121,24.84728,32.37204,4.766989
202132151127,24.79366,32.34915,4.766989
202132151133,24.79366,32.34152,4.777025
202132151139,24.79366,32.34915,4.766989
202132151145,24.82583,32.35678,4.761971
202132151151,24.8151,32.3873,4.777025
202132151157,24.82583,32.41019,4.772007
20213215124,24.82583,32.41019,4.766989
202132151210,24.79366,32.41782,4.777025
202132151216,24.84728,32.46359,4.772007
202132151222,24.858,32.43308,4.766989
202132151228,24.89018,32.42545,4.772007
202132151234,24.84728,32.41782,4.772007
202132151240,24.87946,32.39493,4.761971
202132151246,24.84728,32.3873,4.761971
202132151252,24.8151,32.32626,4.777025
202132151258,24.8151,32.32626,4.772007
20213215134,24.84728,32.31863,4.772007
202132151310,24.80438,32.31101,4.766989
202132151316,24.82583,32.32626,4.772007
202132151323,24.84728,32.35678,4.761971
202132151329,24.82583,32.35678,4.766989
202132151335,24.84728,32.33389,4.772007
202132151341,24.7722,32.31863,4.756954
202132151347,24.76148,32.33389,4.777025
202132151353,24.74003,32.32626,4.772007
202132151359,24.7722,32.32626,4.766989
20213215145,24.74003,32.32626,4.766989
202132151411,24.7722,32.31863,4.772007
202132151417,24.70786,32.31863,4.772007
202132151423,24.69713,32.36441,4.766989
202132151429,24.70786,32.40256,4.761971
202132151435,24.69713,32.43308,4.772007
202132151441,24.67568,32.44071,4.766989
202132151447,24.67568,32.45596,4.766989
202132151454,24.65423,32.49411,4.777025
20213215150,24.65423,32.50174,4.766989
20213215156,24.61133,32.53989,4.766989
202132151512,24.61133,32.54752,4.772007
202132151518,24.6006,32.57041,4.777025
202132151524,24.57916,32.60092,4.766989
202132151530,24.58987,32.60092,4.766989
202132151536,24.62206,32.63144,4.777025
202132151542,24.6006,32.63144,4.766989
202132151548,24.65423,32.63144,4.761971
202132151554,24.58987,32.62381,4.772007
20213215160,24.6435,32.63144,4.772007
20213215166,24.6006,32.58566,4.766989
202132151612,24.6006,32.57803,4.777025
202132151618,24.6435,32.60855,4.772007
202132151624,24.6435,32.58566,4.766989
202132151631,24.65423,32.56278,4.772007
202132151637,24.6006,32.53989,4.772007
202132151643,24.66496,32.53226,4.766989
202132151649,24.67568,32.50937,4.761971
202132151655,24.69713,32.50937,4.772007
20213215171,24.66496,32.47885,4.777025
20213215177,24.70786,32.47885,4.761971
202132151713,24.70786,32.50937,4.766989
202132151719,24.70786,32.47122,4.766989
202132151725,24.71858,32.48648,4.761971
202132151731,24.74003,32.46359,4.772007
202132151737,24.71858,32.46359,4.772007
202132151743,24.6864,32.43308,4.766989
202132151749,24.71858,32.45596,4.772007
202132151755,24.61133,32.50937,4.772007
20213215181,24.63278,32.59329,4.766989
20213215188,24.6435,32.6467,4.777025
202132151814,24.65423,32.66959,4.777025
202132151820,24.66496,32.67722,4.772007
202132151826,24.69713,32.68485,4.761971
202132151832,24.66496,32.66959,4.777025
202132151838,24.70786,32.66959,4.766989
202132151844,24.69713,32.65433,4.772007
202132151850,24.69713,32.63907,4.777025
202132151856,24.71858,32.62381,4.772007
20213215192,24.7722,32.58566,4.761971
20213215198,24.71858,32.59329,4.782043
202132151914,24.6864,32.57803,4.782043
202132151920,24.71858,32.6467,4.766989
202132151926,24.7293,32.66959,4.761971
202132151932,24.74003,32.66196,4.772007
202132151938,24.7722,32.66196,4.772007
202132151945,24.7722,32.65433,4.761971
202132151951,24.75075,32.6467,4.782043
202132151957,24.75075,32.6467,4.761971
20213215203,24.7722,32.62381,4.766989
20213215209,24.78293,32.59329,4.772007
202132152015,24.79366,32.57803,4.766989
202132152021,24.76148,32.57041,4.766989
202132152027,24.7722,32.54752,4.772007
202132152033,24.82583,32.517,4.772007
202132152039,24.76148,32.49411,4.772007
202132152045,24.7722,32.44833,4.766989
202132152051,24.79366,32.41782,4.766989
202132152057,24.7722,32.3873,4.772007
20213215213,24.79366,32.3873,4.766989
20213215219,24.82583,32.37204,4.772007
202132152116,24.7722,32.34152,4.766989
202132152122,24.78293,32.32626,4.772007
202132152128,24.79366,32.34152,4.777025
202132152134,24.79366,32.31863,4.772007
202132152140,24.79366,32.34915,4.766989
202132152146,24.7722,32.34152,4.777025
202132152152,24.8151,32.35678,4.766989
202132152158,24.8151,32.35678,4.766989
20213215224,24.84728,32.34152,4.777025
202132152210,24.82583,32.33389,4.756954
202132152216,24.8151,32.32626,4.761971
202132152222,24.8151,32.34152,4.772007
202132152228,24.82583,32.34152,4.772007
202132152235,24.82583,32.34915,4.766989
202132152241,24.78293,32.34915,4.772007
202132152247,24.79366,32.35678,4.772007
202132152253,24.74003,32.34915,4.766989
202132152259,24.79366,32.3873,4.772007
20213215235,24.74003,32.39493,4.772007
202132152311,24.7722,32.42545,4.772007
202132152317,24.78293,32.42545,4.766989
202132152323,24.8151,32.44071,4.782043
202132152329,24.8151,32.41019,4.766989
202132152335,24.82583,32.41019,4.772007
202132152341,24.82583,32.40256,4.777025
202132152347,24.82583,32.39493,4.766989
202132152353,24.83656,32.41019,4.777025
202132152359,24.82583,32.41019,4.772007
20213215246,24.80438,32.45596,4.761971
202132152412,24.858,32.50174,4.766989
202132152418,24.80438,32.49411,4.772007
202132152424,24.75075,32.50174,4.772007
202132152430,24.79366,32.50937,4.772007
202132152436,24.7722,32.50937,4.772007
202132152442,24.79366,32.48648,4.772007
202132152448,24.80438,32.48648,4.766989
202132152454,24.79366,32.46359,4.772007
20213215250,24.79366,32.46359,4.772007
20213215256,24.82583,32.45596,4.761971
202132152512,24.82583,32.46359,4.777025
202132152518,24.8151,32.49411,4.766989
202132152524,24.84728,32.53989,4.766989
202132152530,24.84728,32.52463,4.772007
202132152536,24.858,32.53989,4.772007
202132152543,24.84728,32.517,4.766989
202132152549,24.858,32.55515,4.772007
202132152555,24.91163,32.57041,4.777025
20213215261,24.89018,32.55515,4.772007
20213215267,24.858,32.52463,4.766989
202132152613,24.82583,32.49411,4.777025
202132152619,24.84728,32.48648,4.772007
202132152625,24.89018,32.44071,4.766989
202132152631,24.84728,32.39493,4.766989
202132152637,24.86873,32.40256,4.766989
202132152643,24.89018,32.37967,4.766989
202132152649,24.89018,32.35678,4.766989
202132152655,24.858,32.33389,4.761971
20213215271,24.87946,32.33389,4.772007
20213215277,24.858,32.31863,4.777025
202132152713,24.87946,32.32626,4.772007
202132152720,24.84728,32.29575,4.772007
202132152726,24.82583,32.29575,4.766989
202132152732,24.84728,32.28812,4.772007
202132152738,24.80438,32.28812,4.772007
202132152744,24.82583,32.28049,4.772007
202132152750,24.83656,32.28049,4.777025
202132152756,24.82583,32.28049,4.766989
20213215282,24.84728,32.28812,4.772007
20213215288,24.87946,32.27286,4.777025
202132152814,24.87946,32.27286,4.766989
202132152820,24.89018,32.24997,4.766989
202132152826,24.82583,32.24234,4.761971
202132152832,24.89018,32.26523,4.777025
202132152838,24.86873,32.28812,4.761971
202132152844,24.86873,32.26523,4.766989
202132152850,24.75075,32.27286,4.772007
202132152857,24.79366,32.31863,4.766989
20213215293,24.83656,32.34915,4.772007
20213215299,24.83656,32.34152,4.772007
202132152915,24.79366,32.34915,4.766989
202132152921,24.84728,32.34152,4.772007
202132152927,24.86873,32.35678,4.777025
202132152933,24.82583,32.32626,4.766989
202132152939,24.84728,32.34152,4.766989
202132152945,24.8151,32.34152,4.777025
202132152951,24.78293,32.35678,4.772007
202132152957,24.7293,32.3873,4.766989
20213215303,24.76148,32.40256,4.766989
20213215309,24.78293,32.43308,4.777025
202132153015,24.79366,32.44071,4.772007
202132153022,24.76148,32.46359,4.766989
202132153028,24.78293,32.48648,4.761971
202132153034,24.80438,32.48648,4.766989
202132153040,24.8151,32.48648,4.772007
202132153046,24.8151,32.50174,4.772007
202132153052,24.82583,32.50937,4.766989
202132153058,24.82583,32.50174,4.777025
20213215314,24.79366,32.48648,4.777025
202132153110,24.76148,32.47885,4.772007
202132153116,24.76148,32.49411,4.766989
202132153122,24.65423,32.49411,4.777025
202132153128,24.63278,32.50174,4.766989
202132153134,24.61133,32.56278,4.766989
202132153141,24.6435,32.57803,4.777025
202132153147,24.67568,32.60092,4.766989
202132153153,24.67568,32.60855,4.772007
202132153159,24.6864,32.61618,4.772007
20213215325,24.71858,32.63144,4.772007
202132153211,24.66496,32.62381,4.766989
202132153217,24.7293,32.61618,4.772007
202132153223,24.6864,32.63144,4.761971
202132153229,24.74003,32.62381,4.766989
202132153235,24.74003,32.61618,4.777025
202132153241,24.74003,32.57041,4.772007
202132153247,24.70786,32.55515,4.761971
202132153253,24.7293,32.54752,4.772007
202132153259,24.6864,32.56278,4.766989
20213215335,24.69713,32.56278,4.766989
202132153311,24.66496,32.57041,4.772007
202132153318,24.66496,32.58566,4.761971
202132153324,24.61133,32.57041,4.772007
202132153330,24.6006,32.60092,4.777025
202132153336,24.63278,32.63907,4.772007
202132153342,24.63278,32.66959,4.766989
202132153348,24.63278,32.70773,4.772007
202132153354,24.65423,32.73062,4.772007
20213215340,24.63278,32.73062,4.766989
20213215346,24.61133,32.73062,4.772007
202132153412,24.66496,32.73825,4.777025
202132153418,24.6435,32.73825,4.761971
202132153424,24.6435,32.73825,4.772007
202132153430,24.58987,32.73825,4.777025
202132153436,24.58987,32.73062,4.761971
202132153442,24.5577,32.76877,4.777025
202132153448,24.5577,32.76114,4.777025
202132153455,24.54697,32.79166,4.772007
20213215351,24.57916,32.84506,4.772007
20213215357,24.56843,32.87558,4.772007
202132153513,24.61133,32.89847,4.777025
202132153519,24.63278,32.89084,4.756954
202132153525,24.63278,32.88321,4.772007
202132153531,24.62206,32.89847,4.772007
202132153537,24.6006,32.88321,4.766989
202132153543,24.57916,32.91373,4.772007
202132153549,24.63278,32.93662,4.777025
202132153555,24.6006,32.92899,4.766989
20213215361,24.6435,32.92899,4.772007
20213215367,24.6864,32.91373,4.782043
202132153613,24.63278,32.92136,4.766989
202132153619,24.62206,32.92136,4.772007
202132153625,24.6435,32.92899,4.782043
202132153632,24.5577,32.9061,4.772007
202132153638,24.6006,32.94425,4.761971
202132153644,24.56843,32.93662,4.766989
